,Date,IB00095000,IB00095100,IB00099900,IB00100000,IB00136200,IB00137300,IB00139800,IB00140000,IB00140200,IB00140300,IB00141000,IB14205000,IB25400000,IB29520000,IB49959900,IB49963000,IB51596200,IB67445000,IB67446800,IB68560100,IB68562200,IB68566000,IB75081400,IB75081700,IB75102000,IB75105100,IB75109100,TB00017200,TB00017400,TB00017500,TB00017600,TB00017700,TB00018000,TB00032600,TB00032800,TB00033100,TB00033300,TB00033400,TB00038300,TB00038600,TB00039300,TB00046300,TB00055100,TB00064500,TB00073100,TB00073200,TB00087500,TB00093700,TB00093800,TB00093900,TB00096300,TB00096400,TB00096500,TB00097400,TB00097500,TB00111800,TB00112000,TB00112100,TB00112200,TB00112300,TB00113800,TB00132400,TB00132600,TB00139500,TB00139700,TB00139800,TB00143100,TB00143200,TB00143500,TB00143900,TB00144000,TB00144100,TB00153100,TB00153300,TB00153500,TB00161200,TB00163000,TB00163100,TB00163200,TB00163300,TB00172000,TB00172100,TB00172400,TB00172500,TB00172600,TB00172700,TB00173500,TB00173600,TB00193500,TB00195500,TB00195600,TB00195800,TB00200500,TB00200700,TB00200800,TB00200900,TB00201300,TB00201400,TB00202400,TB00202700,TB00202900,TB00203100,TB00211100,TB00211500,TB00219600,TB00219700,TB00219800,TB00219900,TB00220000,TB00220100,TB00220200,TB00220300,TB00220400,TB00220500,TB00229000,TB00230500,TB00230900,TB00231000,TB00236900,TB00237000,TB00237100,TB00237200,TB00239100,TB00240600,TB00240700,TB00240800,TB00240900,TB00241100,TB00241200,TB00241300,TB00241400,TB00241500,TB00243000,TB00244600,TB00259800,TB00259900,TB00261900,TB00262000,TB00262100,TB00263700,TB00265900,TB00268800,TB00285900,TB00286000,TB00300400,TB00301000,TB00307900,TB00308100,TB00308200,TB00311800,TB00312200,TB00325000,TB00325100,TB00325200,TB00325300,TB00327100,TB00329500,TB00329600,TB00332800,TB00332900,TB00333000,TB00333100,TB00333200,TB00333300,TB00333400,TB00333500,TB00333800,TB00334100,TB00334400,TB00334500,TB00334700,TB00334800,TB00340100,TB00343500,TB00354300,TB00356600,TB00357000,TB00357100,TB00357200,TB00357300,TB00357400,TB00357900,TB00360700,TB20352000,TB20628000,TB20629000,TB24748000,TB29089100,TB29461000,TB29478000,TB29682000,TB29688100,TB31020000,TB35877000,TB47641000,TB47649000,TB49212000,TB49307200,TB49307300,TB50614000,TB50650300,TB58908000,TB69309100,TB69784000,TB69854100,TB69917000,TB72374100,TB72385300,TB72390100,TB72392000,TB72560000,TB72569100,TB72642100,TB72662200,TB72664200,TB72683000,TB72907000,TB72907200,TB72907500,TB72910000,TB72910100,TB72917100,TB73301000,TB73303000,TB73303100,TB73305100,TB73305200,TB73307000,TB73307100,TB73310000,TB73499100,TB73550000,TB73550800,TB74177300,TB74177600,TB74180100,TB74255100,TB74265000,TB74265700,TB74267400,TB74284000,TB74284100,TB85889000,TB85913400,TB85914800,TB85915100,TB85915400,TB85917100,TB85918100,TB85919000,TB85923000,TB85923100,TB85925100,TB85925400,TB85927000,TB85927200,TB85927400,TB85945100,TB85955100,TB85956000,TB85959500,TB85962000,TB85962100,TB85962600,TB85962700,TB85967100,TB85971000,TB85975000,TB85975100,TB85975200,TB85975300,TB85975700,TB85976000,TB85976100,TB85983000,TB85983100,TB85984000,TB85984100,TB86336000,TB86359000,TB88505000,TB88896000,TB88994100,TB88998100,TB90905100,TB90924000,TB90942100,TB90955100,TB90978100,TB91007000,TB91009100,TB91032100,TB91051100,TB91052000,TB91052100,TB91145200,TB91145300,TB91146200,TB91146300,TB91149000,TB91149100,TB91154000,TB91182000,TB91184000,TB95688700,TB95735000,TB96354000,TB96630000,TB96646100,TB96648000,TB96648100,TB96651200,TB96667100,TB96699000,TB96705600,TB96726100,TB96731100,TB96733100,TB96734100,TB96740100,TB96742100,TB96752100,TB96753300,TB96764100,TB96769000,TB96769100,TB96776000,TB96776100,TB96776400,TB96778000,TB96785000,TB96785100,TB96785400,TB96793100,TB96795100,TB96797000,TB96797100,TB96797500,TB96800000,TB96800300,TB96800600,TB96800700,TB96802000,TB96803000,TB96803100,TB96805000,TB96834000,TB96835200,TB96870000,TB96870100,TB96882000,TB96882100,TB96895500,TB96899100,TB96906000,TB96906100,TB96908000,TB96908100,TB96909000,TB96909100,TB96910000,TB96910100,TB96962000,TB96962100
0,2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,56.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,0.0,20.0,0.0,0.0,0.0,48.0,0.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,45.0,11.0,20.0,0.0,52.0,36.0,17.0,0.0,14.0,1.0,0.0,1.0,20.0,1.0,10.0,4.0,24.0,40.0,50.0,10.0,0.0,10.0,0.0,19.0,35.0,0.0,23.0,43.0,0.0,10.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0,10.0,2.0,12.0,33.0,189.0,116.0,125.0,0.0,160.0,8.0,0.0,0.0,92.0,30.0,0.0,7.0,185.0,0.0,0.0,73.0,0.0,110.0,179.0,66.0,46.0,0.0,33.0,10.0,0.0,0.0,0.0,0.0,22.0,48.0,14.0,98.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,137.0,213.0,2.0,0.0,20.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,4.0,0.0,9.0,2.0,0.0,10.0,0.0,0.0,83.0,0.0,136.0,33.0,10.0,0.0,17.0,2.0,30.0,26.0,2.0,43.0,0.0,85.0,79.0,48.0,0.0,111.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38
1,2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,12.0,15.0,0.0,57.0,8.0,11.0,1.0,44.0,1.0,10.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,16.0,1.0,0.0,24.0,10.0,18.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,24.0,6.0,2.0,5.0,30.0,0.0,34.0,3.0,0.0,18.0,0.0,18.0,4.0,0.0,34.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,14.0,2.0,9.0,23.0,66.0,42.0,101.0,0.0,133.0,32.0,0.0,0.0,43.0,11.0,0.0,21.0,88.0,0.0,0.0,26.0,0.0,50.0,97.0,19.0,24.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,82.0,107.0,6.0,79.0,0.0,0.0,10.0,14.0,8.0,0.0,0.0,21.0,83.0,13.0,1.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,4.0,0.0,12.0,0.0,0.0,49.0,149.0,83.0,29.0,39.0,0.0,11.0,2.0,3.0,24.0,64.0,9.0,0.0,43.0,39.0,17.0,0.0,110.0,0.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58
2,2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,0.0,1.0,0.0,0.0,33.0,13.0,10.0,0.0,27.0,5.0,6.0,0.0,67.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,14.0,15.0,0.0,265.0,22.0,39.0,4.0,7.0,0.0,12.0,4.0,51.0,2.0,11.0,0.0,0.0,0.0,2.0,6.0,0.0,7.0,17.0,0.0,13.0,31.0,0.0,75.0,0.0,5.0,0.0,4.0,0.0,18.0,0.0,0.0,1.0,65.0,56.0,25.0,6.0,76.0,9.0,16.0,13.0,0.0,23.0,6.0,37.0,56.0,0.0,23.0,213.0,2.0,6.0,2.0,0.0,0.0,0.0,280.0,0.0,11.0,42.0,32.0,48.0,43.0,154.0,108.0,185.0,0.0,208.0,40.0,0.0,0.0,116.0,29.0,0.0,11.0,196.0,0.0,0.0,247.0,0.0,157.0,243.0,214.0,88.0,0.0,10.0,23.0,0.0,0.0,0.0,0.0,108.0,62.0,2.0,95.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,139.0,0.0,32.0,16.0,13.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,7.0,0.0,10.0,15.0,0.0,82.0,0.0,0.0,130.0,30.0,87.0,186.0,51.0,0.0,42.0,4.0,115.0,42.0,204.0,94.0,0.0,149.0,40.0,80.0,0.0,416.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11
3,2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,21.0,52.0,25.0,0.0,87.0,46.0,52.0,5.0,57.0,14.0,45.0,118.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,26.0,77.0,67.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,98.0,2.0,103.0,43.0,24.0,26.0,0.0,75.0,0.0,3.0,1.0,0.0,35.0,10.0,42.0,227.0,16.0,31.0,0.0,0.0,0.0,0.0,28.0,0.0,8.0,68.0,6.0,31.0,34.0,70.0,55.0,96.0,0.0,231.0,59.0,0.0,0.0,25.0,33.0,0.0,4.0,93.0,0.0,0.0,98.0,0.0,28.0,30.0,35.0,57.0,0.0,46.0,45.0,0.0,0.0,0.0,0.0,31.0,48.0,60.0,69.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,56.0,0.0,14.0,34.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,66.0,50.0,424.0,175.0,36.0,5.0,10.0,0.0,149.0,111.0,111.0,91.0,0.0,45.0,74.0,3.0,0.0,33.0,0.0,6.0,64.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,50.0,0.0,22.0,11.0,33.0,0.0,74.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,59.0,55.0,6.0,0.0,118.0,78.0,48.0,6.0,69.0,30.0,0.0,27.0,0.0,70.0,3.0,0.0,0.0,0.0,4.0,12.0,0.0,1.0,30.0,0.0,5.0,90.0,16.0,53.0,0.0,0.0,0.0,14.0,11.0,25.0,0.0,0.0,0.0,60.0,0.0,82.0,73.0,17.0,2.0,111.0,46.0,0.0,2.0,0.0,34.0,24.0,0.0,101.0,150.0,17.0,27.0,0.0,0.0,0.0,0.0,41.0,0.0,24.0,29.0,26.0,21.0,82.0,157.0,116.0,105.0,0.0,123.0,125.0,0.0,0.0,105.0,72.0,0.0,72.0,89.0,0.0,0.0,163.0,0.0,208.0,186.0,57.0,61.0,0.0,43.0,28.0,0.0,0.0,0.0,0.0,130.0,201.0,104.0,142.0,0.0,0.0,14.0,17.0,1.0,2.0,0.0,74.0,242.0,16.0,4.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,47.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,128.0,140.0,571.0,639.0,62.0,5.0,2.0,0.0,202.0,72.0,167.0,102.0,0.0,96.0,158.0,45.0,0.0,705.0,0.0,36.0,24.0,0.0,185.0,72.0,0.0,0.0,7.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,126.0,81.0,0.0,0.0,90.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5,2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,18.0,42.0,51.0,0.0,102.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,32.0,12.0,0.0,0.0,27.0,98.0,4.0,119.0,35.0,0.0,30.0,31.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,12.0,33.0,97.0,78.0,43.0,20.0,0.0,0.0,0.0,19.0,18.0,0.0,2.0,6.0,147.0,2.0,40.0,42.0,156.0,5.0,69.0,36.0,0.0,69.0,0.0,11.0,80.0,25.0,104.0,287.0,29.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,26.0,9.0,0.0,437.0,389.0,294.0,0.0,327.0,35.0,0.0,0.0,73.0,63.0,0.0,76.0,133.0,0.0,0.0,230.0,0.0,162.0,252.0,31.0,263.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,246.0,523.0,95.0,147.0,0.0,0.0,20.0,10.0,6.0,22.0,0.0,53.0,56.0,40.0,43.0,75.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,12.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,163.0,121.0,583.0,556.0,106.0,44.0,0.0,7.0,345.0,222.0,56.0,0.0,0.0,190.0,94.0,62.0,0.0,294.0,40.0,12.0,81.0,0.0,148.0,181.0,0.0,0.0,8.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,104.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4
6,2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,12.0,9.0,4.0,0.0,0.0,0.0,2.0,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2.0,46.0,2.0,0.0,35.0,83.0,51.0,12.0,56.0,2.0,17.0,7.0,89.0,52.0,10.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0,10.0,0.0,12.0,14.0,7.0,64.0,0.0,2.0,0.0,2.0,30.0,2.0,1.0,13.0,12.0,80.0,28.0,0.0,111.0,85.0,7.0,194.0,31.0,0.0,0.0,0.0,8.0,1.0,0.0,98.0,127.0,23.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,42.0,10.0,10.0,34.0,103.0,79.0,141.0,0.0,340.0,96.0,0.0,0.0,224.0,53.0,0.0,84.0,227.0,0.0,0.0,0.0,0.0,187.0,66.0,67.0,30.0,0.0,129.0,43.0,0.0,0.0,0.0,0.0,188.0,62.0,55.0,16.0,0.0,0.0,10.0,10.0,0.0,3.0,0.0,79.0,144.0,15.0,27.0,37.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,208.0,80.0,753.0,333.0,157.0,14.0,0.0,16.0,354.0,74.0,0.0,0.0,0.0,100.0,142.0,137.0,0.0,104.0,0.0,37.0,81.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,61.0,81.0,0.0,0.0,101.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
7,2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,15.0,29.0,12.0,0.0,0.0,0.0,10.0,0.0,94.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,3.0,0.0,374.0,86.0,48.0,0.0,125.0,8.0,0.0,10.0,66.0,6.0,0.0,0.0,0.0,0.0,2.0,30.0,9.0,3.0,21.0,19.0,4.0,131.0,3.0,30.0,6.0,0.0,0.0,32.0,35.0,21.0,1.0,0.0,8.0,155.0,8.0,88.0,21.0,126.0,7.0,136.0,32.0,0.0,0.0,0.0,51.0,0.0,25.0,32.0,920.0,15.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0,4.0,5.0,125.0,362.0,114.0,376.0,0.0,219.0,51.0,20.0,0.0,30.0,35.0,0.0,51.0,181.0,0.0,0.0,103.0,0.0,204.0,113.0,236.0,137.0,0.0,122.0,46.0,0.0,0.0,0.0,0.0,120.0,169.0,109.0,105.0,0.0,0.0,24.0,2.0,0.0,1.0,0.0,98.0,68.0,31.0,0.0,17.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,6.0,0.0,0.0,135.0,50.0,32.0,491.0,219.0,23.0,20.0,18.0,265.0,199.0,154.0,79.0,10.0,101.0,230.0,117.0,0.0,0.0,22.0,14.0,57.0,0.0,157.0,7.0,0.0,0.0,1.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,97.0,44.0,0.0,0.0,351.0,377.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,0
